region,tile,point_index,n_views,luma_mean_raw,luma_cv_raw,luma_logstd_raw,luma_min_raw,luma_max_raw,rgb_std_mean_raw,range_median_m,n_views_learned,luma_cv_learned,luma_cv_raw_paired_learned,luma_logstd_learned,luma_logstd_raw_paired_learned,rgb_std_mean_learned,n_views_per_camera_mean,luma_cv_per_camera_mean,luma_cv_raw_paired_per_camera_mean,luma_logstd_per_camera_mean,luma_logstd_raw_paired_per_camera_mean,rgb_std_mean_per_camera_mean,n_views_per_camera_time_block_10s,luma_cv_per_camera_time_block_10s,luma_cv_raw_paired_per_camera_time_block_10s,luma_logstd_per_camera_time_block_10s,luma_logstd_raw_paired_per_camera_time_block_10s,rgb_std_mean_per_camera_time_block_10s,n_views_per_camera_time_block_20s,luma_cv_per_camera_time_block_20s,luma_cv_raw_paired_per_camera_time_block_20s,luma_logstd_per_camera_time_block_20s,luma_logstd_raw_paired_per_camera_time_block_20s,rgb_std_mean_per_camera_time_block_20s,n_views_per_camera_time_block_60s,luma_cv_per_camera_time_block_60s,luma_cv_raw_paired_per_camera_time_block_60s,luma_logstd_per_camera_time_block_60s,luma_logstd_raw_paired_per_camera_time_block_60s,rgb_std_mean_per_camera_time_block_60s,n_views_oracle_per_image,luma_cv_oracle_per_image,luma_cv_raw_paired_oracle_per_image,luma_logstd_oracle_per_image,luma_logstd_raw_paired_oracle_per_image,rgb_std_mean_oracle_per_image,n_views_oracle_per_image_tile_views,luma_cv_oracle_per_image_tile_views,luma_cv_raw_paired_oracle_per_image_tile_views,luma_logstd_oracle_per_image_tile_views,luma_logstd_raw_paired_oracle_per_image_tile_views,rgb_std_mean_oracle_per_image_tile_views
indoor_door_leaf_Tile_1,Tile_1,43,124,68.5862,0.610289,0.577887,11.712,226.116,42.4486,6.18839,124,0.477542,0.610289,0.508382,0.577887,33.3598,124,0.612098,0.610289,0.582313,0.577887,47.9467,124,0.550753,0.610289,0.546321,0.577887,40.3217,124,0.541562,0.610289,0.53973,0.577887,39.6475,124,0.629325,0.610289,0.567491,0.577887,49.5465,124,0.394139,0.610289,0.346392,0.577887,27.7357,124,0.394139,0.610289,0.346392,0.577887,27.7357
indoor_door_leaf_Tile_1,Tile_1,44,58,51.3219,0.806846,0.653723,7.63,238.166,42.0217,3.8103,58,0.720731,0.806846,0.631726,0.653723,35.5451,58,0.800714,0.806846,0.656313,0.653723,46.5061,58,0.783422,0.806846,0.64694,0.653723,40.4839,58,0.856757,0.806846,0.656115,0.653723,46.7431,58,0.83443,0.806846,0.654857,0.653723,46.9769,58,0.638374,0.806846,0.644125,0.653723,24.2739,58,0.638374,0.806846,0.644125,0.653723,24.2739
indoor_door_leaf_Tile_1,Tile_1,45,123,53.9774,0.523709,0.498537,8.331,174.271,29.5653,6.14096,123,0.392912,0.523709,0.426903,0.498537,22.9434,123,0.526154,0.523709,0.502823,0.498537,33.4485,123,0.459287,0.523709,0.468051,0.498537,27.5167,123,0.454439,0.523709,0.465832,0.498537,27.3384,123,0.539469,0.523709,0.490593,0.498537,34.3634,123,0.186659,0.523709,0.181624,0.498537,11.5653,123,0.186659,0.523709,0.181624,0.498537,11.5653
indoor_door_leaf_Tile_1,Tile_1,46,69,64.9571,0.79977,0.723393,9.157,254.413,51.8016,3.79555,69,0.77427,0.79977,0.706963,0.723393,47.9409,69,0.790196,0.79977,0.720338,0.723393,56.9257,69,0.753313,0.79977,0.708761,0.723393,48.0152,69,0.836455,0.79977,0.746025,0.723393,57.2485,69,0.817361,0.79977,0.73047,0.723393,57.4676,69,0.578887,0.79977,0.665843,0.723393,26.0233,69,0.578887,0.79977,0.665843,0.723393,26.0233
indoor_door_leaf_Tile_1,Tile_1,47,118,51.8899,0.456782,0.464535,9.929,119.581,24.5253,6.19114,118,0.341917,0.456782,0.393767,0.464535,19.3689,118,0.458622,0.456782,0.468226,0.464535,27.7248,118,0.411132,0.456782,0.439621,0.464535,23.6018,118,0.411212,0.456782,0.438933,0.464535,23.7408,118,0.466132,0.456782,0.454375,0.464535,28.0972,118,0.194715,0.456782,0.181247,0.464535,11.6319,118,0.194715,0.456782,0.181247,0.464535,11.6319
indoor_door_leaf_Tile_1,Tile_1,48,60,58.8994,0.700989,0.600457,9.929,239.916,41.7613,3.74071,60,0.646187,0.700989,0.553096,0.600457,35.7752,60,0.695975,0.700989,0.600957,0.600457,46.1911,60,0.677781,0.700989,0.576949,0.600457,39.2742,60,0.745528,0.700989,0.591587,0.600457,45.8107,60,0.731634,0.700989,0.600758,0.600457,47.1296,60,0.531425,0.700989,0.507993,0.600457,20.8844,60,0.531425,0.700989,0.507993,0.600457,20.8844
indoor_door_leaf_Tile_1,Tile_1,49,65,113.182,0.428841,0.617325,11.869,255,48.7678,3.06405,65,0.419033,0.428841,0.583396,0.617325,45.755,65,0.426028,0.428841,0.613892,0.617325,53.9088,65,0.388654,0.428841,0.540639,0.617325,42.7561,65,0.421086,0.428841,0.561884,0.617325,48.3709,65,0.426977,0.428841,0.589604,0.617325,51.9315,65,0.226816,0.428841,0.203857,0.617325,17.2729,65,0.226816,0.428841,0.203857,0.617325,17.2729
indoor_door_leaf_Tile_1,Tile_1,50,73,107.241,0.46702,0.691234,9.983,255,49.8157,3.0322,73,0.456174,0.46702,0.649856,0.691234,45.2308,73,0.465534,0.46702,0.690123,0.691234,55.3186,73,0.428615,0.46702,0.61413,0.691234,43.9599,73,0.446491,0.46702,0.624932,0.691234,47.6223,73,0.462999,0.46702,0.665404,0.691234,53.2459,73,0.238707,0.46702,0.259837,0.691234,16.8218,73,0.238707,0.46702,0.259837,0.691234,16.8218
indoor_door_leaf_Tile_1,Tile_1,51,61,64.5958,0.683417,0.623781,9.815,237.568,44.4539,3.20286,61,0.624363,0.683417,0.558619,0.623781,36.7621,61,0.679981,0.683417,0.625001,0.623781,49.3623,61,0.654075,0.683417,0.59095,0.623781,41.1168,61,0.715302,0.683417,0.606614,0.623781,47.4601,61,0.718868,0.683417,0.632238,0.623781,51.1124,61,0.515408,0.683417,0.487965,0.623781,21.6066,61,0.515408,0.683417,0.487965,0.623781,21.6066
indoor_door_leaf_Tile_1,Tile_1,52,69,112.161,0.439758,0.641022,13.299,254.114,49.676,3.03944,69,0.408199,0.439758,0.621625,0.641022,44.5296,69,0.435617,0.439758,0.639753,0.641022,54.818,69,0.391005,0.439758,0.558615,0.641022,43.029,69,0.428001,0.439758,0.57715,0.641022,48.7471,69,0.434051,0.439758,0.609471,0.641022,52.527,69,0.275362,0.439758,0.230844,0.641022,21.76,69,0.275362,0.439758,0.230844,0.641022,21.76
indoor_door_leaf_Tile_1,Tile_1,53,126,68.1734,0.606126,0.592869,12.413,211.727,41.6496,6.21003,126,0.495758,0.606126,0.525888,0.592869,34.5197,126,0.607672,0.606126,0.596902,0.592869,47.0191,126,0.554619,0.606126,0.564887,0.592869,40.3507,126,0.545345,0.606126,0.558097,0.592869,39.7039,126,0.619003,0.606126,0.579668,0.592869,47.9543,126,0.440261,0.606126,0.388003,0.592869,31.1843,126,0.440261,0.606126,0.388003,0.592869,31.1843
indoor_door_leaf_Tile_1,Tile_1,54,52,51.2082,0.635733,0.574528,7.929,202.481,32.8002,3.16995,52,0.662152,0.635733,0.573685,0.574528,33.4483,52,0.633356,0.635733,0.577134,0.574528,36.4919,52,0.606996,0.635733,0.536177,0.574528,30.6489,52,0.603372,0.635733,0.530253,0.574528,31.0417,52,0.651962,0.635733,0.561061,0.574528,35.8069,52,0.478587,0.635733,0.452029,0.574528,17.8671,52,0.478587,0.635733,0.452029,0.574528,17.8671
indoor_door_leaf_Tile_1,Tile_1,55,120,50.0874,0.462425,0.475566,7.929,173.271,24.1531,6.31388,120,0.371805,0.462425,0.428884,0.475566,20.6815,120,0.464928,0.462425,0.480127,0.475566,27.3421,120,0.413579,0.462425,0.45232,0.475566,23.2055,120,0.408457,0.462425,0.447978,0.475566,23.0433,120,0.472331,0.462425,0.463537,0.475566,27.6399,120,0.174448,0.462425,0.177168,0.475566,10.6133,120,0.174448,0.462425,0.177168,0.475566,10.6133
indoor_door_leaf_Tile_1,Tile_1,56,71,114.921,0.422543,0.655878,10.299,255,49.006,3.09898,71,0.393499,0.422543,0.638756,0.655878,43.3541,71,0.418115,0.422543,0.654781,0.655878,54.0017,71,0.377837,0.422543,0.57614,0.655878,42.5209,71,0.413025,0.422543,0.5934,0.655878,48.1041,71,0.414481,0.422543,0.622491,0.655878,51.334,71,0.265497,0.422543,0.226625,0.655878,20.8735,71,0.265497,0.422543,0.226625,0.655878,20.8735
indoor_door_leaf_Tile_1,Tile_1,57,68,105.575,0.501173,0.732108,10.043,254.772,52.9004,3.27031,68,0.477739,0.501173,0.695834,0.732108,47.2839,68,0.497779,0.501173,0.730167,0.732108,58.4572,68,0.45791,0.501173,0.641763,0.732108,46.4818,68,0.483248,0.501173,0.658421,0.732108,50.9059,68,0.486056,0.501173,0.696322,0.732108,54.7944,68,0.203511,0.501173,0.191448,0.732108,15.4388,68,0.203511,0.501173,0.191448,0.732108,15.4388
indoor_door_leaf_Tile_1,Tile_1,58,53,51.5608,0.65382,0.591502,8.815,199.435,34.3007,3.15771,53,0.649196,0.65382,0.566006,0.591502,32.7776,53,0.651994,0.65382,0.593683,0.591502,38.1908,53,0.637675,0.65382,0.556734,0.591502,32.6693,53,0.682746,0.65382,0.561511,0.591502,36.1452,53,0.692956,0.65382,0.582139,0.591502,39.1448,53,0.488453,0.65382,0.47344,0.591502,18.3245,53,0.488453,0.65382,0.47344,0.591502,18.3245
indoor_door_leaf_Tile_1,Tile_1,59,131,56.1187,0.511629,0.544189,8.929,148.96,28.7076,6.55818,131,0.430317,0.511629,0.518271,0.544189,25.1673,131,0.513484,0.511629,0.548581,0.544189,32.4285,131,0.455788,0.511629,0.499379,0.544189,27.3024,131,0.469005,0.511629,0.503914,0.544189,28.2112,131,0.529982,0.511629,0.544507,0.544189,33.7179,131,0.369757,0.511629,0.297125,0.544189,22.546,131,0.369757,0.511629,0.297125,0.544189,22.546
indoor_door_leaf_Tile_1,Tile_1,60,55,50.7055,0.579669,0.568868,8.456,199.435,30.2939,3.20546,55,0.536509,0.579669,0.543027,0.568868,27.1198,55,0.575,0.579669,0.570714,0.568868,33.5423,55,0.577098,0.579669,0.539874,0.568868,29.779,55,0.633086,0.579669,0.544556,0.568868,33.6698,55,0.596918,0.579669,0.550675,0.568868,33.2447,55,0.582329,0.579669,0.489749,0.568868,22.8517,55,0.582329,0.579669,0.489749,0.568868,22.8517
indoor_door_leaf_Tile_1,Tile_1,61,61,56.2522,0.656262,0.614312,8.929,206.937,37.1218,3.24433,61,0.654012,0.656262,0.600749,0.614312,36.0578,61,0.650993,0.656262,0.615782,0.614312,41.166,61,0.604884,0.656262,0.577865,0.614312,33.7194,61,0.615826,0.656262,0.576039,0.614312,34.7513,61,0.667506,0.656262,0.606748,0.614312,40.4876,61,0.488621,0.656262,0.515652,0.614312,20.8405,61,0.488621,0.656262,0.515652,0.614312,20.8405
indoor_door_leaf_Tile_1,Tile_1,62,61,59.0315,0.641259,0.63558,7.869,196.758,38.5428,3.89953,61,0.633266,0.641259,0.631286,0.63558,37.8255,61,0.636027,0.641259,0.637114,0.63558,42.6897,61,0.647294,0.641259,0.627117,0.63558,39.3031,61,0.699895,0.641259,0.638356,0.63558,44.4229,61,0.661618,0.641259,0.62775,0.63558,42.6743,61,0.709906,0.641259,0.616649,0.63558,34.287,61,0.709906,0.641259,0.616649,0.63558,34.287
indoor_door_leaf_Tile_1,Tile_1,63,71,61.8253,0.706099,0.655574,9.228,206.307,43.6231,3.75222,71,0.647567,0.706099,0.61274,0.655574,37.8471,71,0.698545,0.706099,0.65354,0.655574,48.0256,71,0.643279,0.706099,0.605795,0.655574,39.1464,71,0.700498,0.706099,0.63057,0.655574,44.5709,71,0.716877,0.706099,0.645545,0.655574,47.4953,71,0.477421,0.706099,0.530017,0.655574,21.2872,71,0.477421,0.706099,0.530017,0.655574,21.2872
indoor_door_leaf_Tile_1,Tile_1,64,67,102.681,0.458169,0.659063,12.185,207.268,47.1547,3.11507,67,0.420609,0.458169,0.637211,0.659063,42.2682,67,0.452886,0.458169,0.657132,0.659063,51.8983,67,0.402501,0.458169,0.577464,0.659063,40.6418,67,0.428576,0.458169,0.59398,0.659063,44.5511,67,0.434764,0.458169,0.619642,0.659063,47.6109,67,0.27967,0.458169,0.227354,0.659063,21.3203,67,0.27967,0.458169,0.227354,0.659063,21.3203
indoor_door_leaf_Tile_1,Tile_1,65,125,97.1447,0.367536,0.453534,12,212.942,35.5934,6.38393,125,0.288417,0.367536,0.448758,0.453534,29.4629,125,0.369253,0.367536,0.456937,0.453534,40.2509,125,0.325913,0.367536,0.42871,0.453534,33.8305,125,0.32807,0.367536,0.428676,0.453534,34.1511,125,0.384088,0.367536,0.453539,0.453534,42.0827,125,0.285169,0.367536,0.305518,0.453534,30.2931,125,0.285169,0.367536,0.305518,0.453534,30.2931
indoor_door_leaf_Tile_1,Tile_1,66,123,92.0533,0.335156,0.484951,8.342,200.228,31.1128,6.53474,123,0.295219,0.335156,0.493225,0.484951,29.6652,123,0.336427,0.335156,0.488152,0.484951,35.1486,123,0.321225,0.335156,0.479802,0.484951,32.4031,123,0.316378,0.335156,0.473689,0.484951,31.9548,123,0.343664,0.335156,0.476931,0.484951,35.7925,123,0.310044,0.335156,0.35428,0.484951,32.6745,123,0.310044,0.335156,0.35428,0.484951,32.6745
indoor_door_leaf_Tile_1,Tile_1,67,56,56.4277,0.776372,0.674793,9.114,213.946,43.8414,5.16845,56,0.731492,0.776372,0.668209,0.674793,39.8225,56,0.775231,0.776372,0.677835,0.674793,48.9301,56,0.710706,0.776372,0.618084,0.674793,40.0506,56,0.714096,0.776372,0.611909,0.674793,40.1598,56,0.79852,0.776372,0.661071,0.674793,49.1458,56,0.45914,0.776372,0.481707,0.674793,21.3941,56,0.45914,0.776372,0.481707,0.674793,21.3941
indoor_door_leaf_Tile_1,Tile_1,68,60,95.0041,0.52914,0.764256,9.701,209.036,49.7703,3.00009,60,0.516362,0.52914,0.747133,0.764256,48.2024,60,0.525358,0.52914,0.763707,0.764256,55.1626,60,0.472455,0.52914,0.672857,0.764256,43.3345,60,0.476076,0.52914,0.673191,0.764256,43.737,60,0.510833,0.52914,0.727755,0.764256,51.3569,60,0.21949,0.52914,0.201112,0.764256,16.0748,60,0.21949,0.52914,0.201112,0.764256,16.0748
indoor_door_leaf_Tile_1,Tile_1,69,127,90.4399,0.412378,0.473958,10.712,211.91,36.9523,6.48653,127,0.339136,0.412378,0.475948,0.473958,32.2126,127,0.41406,0.412378,0.476982,0.473958,41.7646,127,0.372425,0.412378,0.452551,0.473958,35.8363,127,0.373011,0.412378,0.450277,0.473958,35.9183,127,0.431959,0.412378,0.479138,0.473958,43.8763,127,0.331786,0.412378,0.370989,0.473958,33.1778,127,0.331786,0.412378,0.370989,0.473958,33.1778
indoor_door_leaf_Tile_1,Tile_1,70,51,55.2877,0.553041,0.650177,7.929,140.153,30.8125,3.20571,51,0.636171,0.553041,0.673671,0.650177,36.2246,51,0.558031,0.553041,0.654669,0.650177,34.8765,51,0.616886,0.553041,0.648018,0.650177,35.2801,51,0.602523,0.553041,0.637019,0.650177,34.7034,51,0.572409,0.553041,0.635492,0.650177,34.2091,51,0.785123,0.553041,0.72302,0.650177,39.0088,51,0.785123,0.553041,0.72302,0.650177,39.0088
indoor_door_leaf_Tile_1,Tile_1,71,60,102.101,0.461399,0.705998,12.228,206.236,47.0202,3.06092,60,0.441706,0.461399,0.692414,0.705998,44.8207,60,0.45834,0.461399,0.705979,0.705998,52.1549,60,0.409509,0.461399,0.625429,0.705998,40.9221,60,0.412036,0.461399,0.623444,0.705998,41.4836,60,0.442055,0.461399,0.668642,0.705998,47.8653,60,0.293406,0.461399,0.272895,0.705998,22.19,60,0.293406,0.461399,0.272895,0.705998,22.19
indoor_door_leaf_Tile_1,Tile_1,72,128,85.3728,0.350556,0.46501,12.228,203.964,30.0477,6.51175,128,0.30102,0.350556,0.463233,0.46501,27.6648,128,0.352127,0.350556,0.468708,0.46501,33.9703,128,0.316742,0.350556,0.437243,0.46501,29.266,128,0.321873,0.350556,0.436369,0.46501,29.8206,128,0.362606,0.350556,0.46567,0.46501,34.9808,128,0.27265,0.350556,0.300444,0.46501,25.9915,128,0.27265,0.350556,0.300444,0.46501,25.9915
indoor_door_leaf_Tile_1,Tile_1,73,61,103.845,0.496017,0.689219,11.641,215.017,51.4291,3.01745,61,0.479717,0.496017,0.664202,0.689219,49.3914,61,0.494408,0.496017,0.688402,0.689219,57.312,61,0.438339,0.496017,0.598191,0.689219,44.0762,61,0.441401,0.496017,0.597808,0.689219,44.5503,61,0.494111,0.496017,0.662124,0.689219,55.1736,61,0.229188,0.496017,0.200909,0.689219,17.9445,61,0.229188,0.496017,0.200909,0.689219,17.9445
indoor_door_leaf_Tile_1,Tile_1,74,139,59.4245,0.462038,0.492346,10.929,142.803,27.5573,6.54472,139,0.404089,0.462038,0.47356,0.492346,25.6062,139,0.463138,0.462038,0.496638,0.492346,31.0949,139,0.41997,0.462038,0.448795,0.492346,26.9482,139,0.429442,0.462038,0.452182,0.492346,27.5849,139,0.484507,0.462038,0.489947,0.492346,32.6082,139,0.347517,0.462038,0.27231,0.492346,22.8646,139,0.347517,0.462038,0.27231,0.492346,22.8646
indoor_door_leaf_Tile_1,Tile_1,75,140,55.4762,0.436659,0.46691,12.071,144.743,24.518,6.57585,140,0.374288,0.436659,0.443382,0.46691,22.4069,140,0.437935,0.436659,0.471448,0.46691,27.6761,140,0.391867,0.436659,0.423986,0.46691,23.7603,140,0.40147,0.436659,0.426752,0.46691,24.3488,140,0.448469,0.436659,0.461891,0.46691,28.3124,140,0.285156,0.436659,0.229962,0.46691,18.0136,140,0.285156,0.436659,0.229962,0.46691,18.0136
indoor_door_leaf_Tile_1,Tile_1,76,113,68.3507,0.481739,0.522503,8.869,208.964,32.8442,6.58546,113,0.416114,0.481739,0.524933,0.522503,30.5806,113,0.483695,0.481739,0.525594,0.522503,37.1208,113,0.442937,0.481739,0.513221,0.522503,32.8887,113,0.439079,0.481739,0.505436,0.522503,32.537,113,0.494194,0.481739,0.517851,0.522503,37.6577,113,0.415013,0.481739,0.390476,0.522503,31.6794,113,0.415013,0.481739,0.390476,0.522503,31.6794
indoor_door_leaf_Tile_1,Tile_1,77,67,63.1859,0.622729,0.677608,7.63,204.221,39.4944,4.1174,67,0.636623,0.622729,0.675214,0.677608,40.7309,67,0.618244,0.622729,0.678859,0.677608,43.9037,67,0.588779,0.622729,0.644133,0.677608,37.6731,67,0.608437,0.622729,0.645546,0.677608,39.9444,67,0.636328,0.622729,0.670531,0.677608,44.0479,67,0.598367,0.622729,0.609421,0.677608,30.9853,67,0.598367,0.622729,0.609421,0.677608,30.9853
indoor_door_leaf_Tile_1,Tile_1,78,25,95.2778,0.431224,0.803725,7.712,138.673,42.1054,2.766,25,0.430326,0.431224,0.746165,0.803725,38.0407,25,0.429822,0.431224,0.806456,0.803725,46.941,25,0.410601,0.431224,0.714657,0.803725,37.2013,25,0.435307,0.431224,0.731977,0.803725,41.7273,25,0.418281,0.431224,0.766811,0.803725,44.0149,25,0.145443,0.431224,0.158617,0.803725,11.5713,25,0.145443,0.431224,0.158617,0.803725,11.5713
indoor_door_leaf_Tile_1,Tile_1,79,135,80.9629,0.430575,0.578913,10.712,195.762,35.3263,6.39861,135,0.402348,0.430575,0.554201,0.578913,35.4245,135,0.431654,0.430575,0.583524,0.578913,39.8914,135,0.41584,0.430575,0.558386,0.578913,36.9941,135,0.41633,0.430575,0.558547,0.578913,37.0882,135,0.433152,0.430575,0.556844,0.578913,39.6337,135,0.350351,0.430575,0.392174,0.578913,31.8307,135,0.350351,0.430575,0.392174,0.578913,31.8307
indoor_door_leaf_Tile_1,Tile_1,80,29,74.0497,0.585071,0.868879,7.527,150.854,44.6725,4.0322,29,0.621282,0.585071,0.813115,0.868879,44.2065,29,0.584498,0.585071,0.871598,0.868879,49.9449,29,0.540511,0.585071,0.76308,0.868879,38.8809,29,0.535171,0.585071,0.766843,0.868879,39.7332,29,0.583082,0.585071,0.837112,0.868879,47.8408,29,0.304341,0.585071,0.239131,0.868879,17.7222,29,0.304341,0.585071,0.239131,0.868879,17.7222
indoor_door_leaf_Tile_1,Tile_1,81,82,80.8404,0.529985,0.611146,11.598,227.643,42.6641,5.37706,82,0.49835,0.529985,0.587932,0.611146,40.5601,82,0.52549,0.529985,0.609136,0.611146,47.3102,82,0.457415,0.529985,0.527117,0.611146,36.891,82,0.465423,0.529985,0.530757,0.611146,37.6835,82,0.533072,0.529985,0.589123,0.611146,46.2887,82,0.235193,0.529985,0.219616,0.611146,15.8439,82,0.235193,0.529985,0.219616,0.611146,15.8439
indoor_door_leaf_Tile_1,Tile_1,82,143,58.8776,0.464651,0.493626,12.185,133.082,27.6424,6.43966,143,0.446646,0.464651,0.47292,0.493626,28.5279,143,0.466174,0.464651,0.498025,0.493626,31.2311,143,0.444663,0.464651,0.452629,0.493626,28.5336,143,0.46065,0.464651,0.461718,0.493626,29.6811,143,0.485207,0.464651,0.495222,0.493626,32.4817,143,0.397905,0.464651,0.316699,0.493626,26.4983,143,0.397905,0.464651,0.316699,0.493626,26.4983
indoor_door_leaf_Tile_1,Tile_1,83,146,59.3004,0.449424,0.457558,12.783,148.904,26.9733,6.47235,146,0.403497,0.449424,0.431719,0.457558,25.9202,146,0.450983,0.449424,0.462363,0.457558,30.484,146,0.412983,0.449424,0.414004,0.457558,26.7924,146,0.420463,0.449424,0.419041,0.457558,27.3227,146,0.467515,0.449424,0.453444,0.457558,31.4956,146,0.326498,0.449424,0.25102,0.457558,22.0154,146,0.326498,0.449424,0.25102,0.457558,22.0154
indoor_door_leaf_Tile_1,Tile_1,84,31,98.7714,0.423815,0.740254,8.598,152.386,42.8055,3.72527,31,0.412165,0.423815,0.692657,0.740254,39.4697,31,0.421725,0.423815,0.740735,0.740254,47.5053,31,0.396579,0.423815,0.65648,0.740254,37.8628,31,0.428216,0.423815,0.683207,0.740254,43.4705,31,0.409518,0.423815,0.705542,0.740254,44.529,31,0.180071,0.423815,0.174405,0.740254,14.9729,31,0.180071,0.423815,0.174405,0.740254,14.9729
indoor_door_leaf_Tile_1,Tile_1,85,85,84.9862,0.539702,0.657333,12.071,166.175,44.7228,5.704,85,0.503934,0.539702,0.61496,0.657333,42.5278,85,0.535212,0.539702,0.655083,0.657333,49.6173,85,0.464975,0.539702,0.569742,0.657333,38.7969,85,0.47036,0.539702,0.573362,0.657333,39.2765,85,0.520742,0.539702,0.628306,0.657333,46.2678,85,0.175309,0.539702,0.156721,0.657333,13.6195,85,0.175309,0.539702,0.156721,0.657333,13.6195
indoor_door_leaf_Tile_1,Tile_1,86,88,77.8793,0.501875,0.59955,12.071,215.942,39.1021,5.69341,88,0.44375,0.501875,0.550501,0.59955,34.7523,88,0.499397,0.501875,0.598392,0.59955,43.5913,88,0.432056,0.501875,0.517862,0.59955,34.2996,88,0.444251,0.501875,0.524096,0.59955,35.344,88,0.502169,0.501875,0.577685,0.59955,42.2601,88,0.190582,0.501875,0.171283,0.59955,13.7355,88,0.190582,0.501875,0.171283,0.59955,13.7355
indoor_door_leaf_Tile_1,Tile_1,87,141,60.2831,0.445115,0.474272,12.826,137.096,27.1366,6.45334,141,0.427756,0.445115,0.450273,0.474272,28.0253,141,0.446442,0.445115,0.478266,0.474272,30.6494,141,0.419702,0.445115,0.429817,0.474272,27.5891,141,0.434457,0.445115,0.437934,0.474272,28.6324,141,0.465337,0.445115,0.476269,0.474272,31.901,141,0.377046,0.445115,0.301749,0.474272,25.7739,141,0.377046,0.445115,0.301749,0.474272,25.7739
indoor_door_leaf_Tile_1,Tile_1,88,48,50.1169,0.656358,0.719789,7,154.238,33.9647,5.88887,48,0.553882,0.656358,0.657332,0.719789,29.3036,48,0.657215,0.656358,0.723471,0.719789,38.2946,48,0.604621,0.656358,0.676892,0.719789,32.7134,48,0.606617,0.656358,0.673697,0.719789,32.9718,48,0.627674,0.656358,0.698495,0.719789,34.9244,48,0.367074,0.656358,0.393805,0.719789,17.6593,48,0.367074,0.656358,0.393805,0.719789,17.6593
indoor_door_leaf_Tile_1,Tile_1,89,70,55.0034,0.5117,0.600726,7.043,134.925,28.1783,3.16664,70,0.564184,0.5117,0.592049,0.600726,30.2958,70,0.514704,0.5117,0.602952,0.600726,31.6747,70,0.511027,0.5117,0.56685,0.600726,27.7888,70,0.502288,0.5117,0.562236,0.600726,27.5446,70,0.539622,0.5117,0.590322,0.600726,31.9135,70,0.455287,0.5117,0.443815,0.600726,17.8688,70,0.455287,0.5117,0.443815,0.600726,17.8688
indoor_door_leaf_Tile_1,Tile_1,90,84,89.828,0.522294,0.642006,10.712,213.056,45.9238,5.66172,84,0.455329,0.522294,0.580122,0.642006,39.346,84,0.517714,0.522294,0.63885,0.642006,50.8897,84,0.447645,0.522294,0.555078,0.642006,39.3073,84,0.456079,0.522294,0.561553,0.642006,40.3877,84,0.507602,0.522294,0.615149,0.642006,47.7144,84,0.177678,0.522294,0.161253,0.642006,13.7108,84,0.177678,0.522294,0.161253,0.642006,13.7108
indoor_door_leaf_Tile_1,Tile_1,91,90,89.6889,0.552677,0.678539,11.299,214.828,48.5414,5.65832,90,0.50033,0.552677,0.625715,0.678539,43.6623,90,0.548798,0.552677,0.675909,0.678539,53.8817,90,0.477451,0.552677,0.587951,0.678539,41.7071,90,0.48555,0.552677,0.595494,0.678539,42.7693,90,0.542446,0.552677,0.651355,0.678539,51.0835,90,0.183453,0.552677,0.16887,0.678539,13.8905,90,0.183453,0.552677,0.16887,0.678539,13.8905
indoor_door_leaf_Tile_1,Tile_1,92,141,74.0235,0.390766,0.457294,11.299,150.843,28.8625,6.34002,141,0.377646,0.390766,0.457633,0.457294,30.2914,141,0.391081,0.390766,0.459031,0.457294,32.5086,141,0.36826,0.390766,0.430138,0.457294,29.4342,141,0.377768,0.390766,0.43392,0.457294,30.2402,141,0.412543,0.390766,0.469382,0.457294,34.3297,141,0.373925,0.390766,0.351236,0.457294,31.1569,141,0.373925,0.390766,0.351236,0.457294,31.1569
indoor_door_leaf_Tile_1,Tile_1,93,132,56.1544,0.540576,0.612658,8.869,185.626,30.842,6.4167,132,0.484824,0.540576,0.566094,0.612658,29.8079,132,0.542461,0.540576,0.616426,0.612658,34.8625,132,0.511924,0.540576,0.586608,0.612658,31.6069,132,0.507372,0.540576,0.583128,0.612658,31.3431,132,0.538088,0.540576,0.596977,0.612658,34.1639,132,0.409725,0.540576,0.39192,0.612658,25.7307,132,0.409725,0.540576,0.39192,0.612658,25.7307
indoor_door_leaf_Tile_1,Tile_1,94,79,81.3482,0.556714,0.662103,11.598,191.899,44.5092,5.75055,79,0.477317,0.556714,0.612872,0.662103,37.9293,79,0.553129,0.556714,0.66143,0.662103,49.495,79,0.479961,0.556714,0.576878,0.662103,38.9586,79,0.484085,0.556714,0.579642,0.662103,39.407,79,0.537434,0.556714,0.628787,0.662103,45.9123,79,0.145029,0.556714,0.14629,0.662103,11.4182,79,0.145029,0.556714,0.14629,0.662103,11.4182
indoor_door_leaf_Tile_1,Tile_1,95,71,45.7504,0.49702,0.593054,7,139.039,23.176,3.32199,71,0.532104,0.49702,0.556718,0.593054,24.8304,71,0.500511,0.49702,0.595565,0.593054,26.1098,71,0.514187,0.49702,0.560874,0.593054,24.1119,71,0.502317,0.49702,0.554173,0.593054,23.7479,71,0.517637,0.49702,0.577602,0.593054,25.742,71,0.498864,0.49702,0.51901,0.593054,17.756,71,0.498864,0.49702,0.51901,0.593054,17.756
