region,tile,region_status,x,y,z,n_images_fisheye,n_images_face,n_views_loose_ok,n_effective_views,n_effective_views_le5m,n_strict_occluded,n_strict_supported,n_strict_behind,strict_frac_occluded,strict_support_frac,n_cameras,n_rig_frames,time_span_s,angle_span_deg,range_min_m,range_median_m,footprint_px_per_m_fisheye,footprint_px_per_m_face,n_occluded,n_depth_supported,n_lidar_behind,n_no_lidar,frac_occluded,depth_support_frac,rgb_valid_frac,sharpness_lapvar_median,sharpness_lapvar_best,sharpness_best_image,luma_mean_median,luma_min,luma_max,luma_cv_across_views,sharpness_lapvar_min
indoor_door_leaf_Tile_1,Tile_1,provisional,6.989,-1.69,2.938,592,418,159,124,22,285,125,1,0.695122,0.299043,2,115,143.009,159.084,4.02328,6.84347,137.931,234.449,250,161,0,7,0.608273,0.385167,0.978469,186.717,1072.21,img_f7ab5b5375d058e24fa94d7a,56.9542,28.3674,110.352,0.30665,6.09169
indoor_door_leaf_Tile_1,Tile_1,provisional,7.416,-2.597,2.944,580,424,201,113,57,306,114,0,0.728571,0.268868,2,112,193.512,160.394,1.40753,4.98052,177.099,336.048,218,202,0,4,0.519048,0.476415,0.988208,492.49,1603.14,img_dfbaef61d9e8160adafd7543,100.847,24.676,153.033,0.406674,86.3322
indoor_door_leaf_Tile_1,Tile_1,provisional,7.506,-2.596,2.943,581,423,206,116,57,303,116,0,0.72315,0.274232,2,114,193.512,160.242,1.42542,5.13544,171.571,322.909,213,206,0,4,0.508353,0.486998,0.98818,477.256,1653.6,img_dfbaef61d9e8160adafd7543,94.3864,26.2109,157.457,0.427768,78.4679
indoor_door_leaf_Tile_1,Tile_1,provisional,7.29,-2.369,2.942,585,412,225,127,21,277,129,1,0.682266,0.313107,2,120,154.009,148.993,1.61545,7.13562,131.872,227.926,179,227,1,5,0.440887,0.550971,0.978155,419.158,1640.79,img_3b6ed57064a70ad37a048c7b,61.124,28.7598,149.85,0.331946,104.846
indoor_door_leaf_Tile_1,Tile_1,provisional,7.52,-2.359,2.944,584,412,222,162,17,244,162,0,0.600985,0.393204,2,152,213.513,159.418,1.54334,7.09631,125.8,199.916,183,223,0,6,0.450739,0.541262,0.980583,553.667,1698.61,img_dfbaef61d9e8160adafd7543,60.7759,29.689,163.855,0.344144,133.386
indoor_door_leaf_Tile_1,Tile_1,provisional,7.132,-2.342,2.94,587,413,204,127,21,275,129,0,0.680693,0.312349,2,120,154.51,149.202,1.6253,7.16942,131.489,229.674,197,207,0,9,0.487624,0.501211,0.968523,347.578,1649.57,img_d92232056a803e065181c4fc,61.6963,28.1748,143.941,0.317328,32.4321
indoor_door_leaf_Tile_1,Tile_1,provisional,6.562,-1.675,2.943,593,411,160,119,23,283,121,0,0.700495,0.294404,2,112,143.009,158.837,3.634,6.46772,145.09,226.043,240,164,0,7,0.594059,0.399027,0.96837,168.039,694.799,img_f7ab5b5375d058e24fa94d7a,59.0728,29.2395,111.09,0.309714,5.2761
indoor_door_leaf_Tile_1,Tile_1,provisional,7.312,-2.577,2.948,580,424,212,94,36,326,95,0,0.774347,0.224057,2,87,200.512,160.392,1.42988,6.09197,138.44,252.661,207,214,0,3,0.491686,0.504717,0.981132,553.804,1471.6,img_a70b864456069a8a04299a32,84.8212,29.217,149.885,0.395406,49.4817
indoor_door_leaf_Tile_1,Tile_1,provisional,7.384,-2.336,2.946,586,411,216,140,21,266,142,0,0.651961,0.345499,2,132,214.513,159.778,1.57577,7.04717,127.944,215.914,190,218,0,3,0.465686,0.530414,0.978102,448.997,1536.13,img_4a58d805e5b8e03110fdfac7,60.7802,28.0667,156.138,0.335541,112.125
indoor_door_leaf_Tile_1,Tile_1,provisional,7.427,-2.337,2.947,586,412,216,153,18,249,154,0,0.617866,0.373786,2,144,214.513,159.698,2.21168,7.1695,125.393,199.226,188,215,0,9,0.466501,0.521845,0.980583,483.231,1540.02,img_75a30ee17616282a88941ad2,59.0818,28.657,158.918,0.339576,115.875
indoor_door_leaf_Tile_1,Tile_1,provisional,7.4,-2.334,2.945,586,413,215,145,20,260,146,0,0.640394,0.353511,2,136,214.513,159.763,1.56918,7.05121,127.523,213.816,190,216,0,7,0.46798,0.523002,0.978208,465.646,1510.8,img_738d35da53c08f4a598d2f51,59.887,28.4143,156.906,0.337636,116.181
indoor_door_leaf_Tile_1,Tile_1,provisional,7.389,-2.328,2.947,586,412,216,139,21,267,140,0,0.65602,0.339806,2,131,214.513,159.737,1.57256,7.03781,128.235,217.496,190,217,0,5,0.46683,0.526699,0.980583,433.857,1500.16,img_654224d56a5a5fc52b21d876,60.5598,28.1162,155.218,0.335852,112.207
indoor_door_leaf_Tile_1,Tile_1,provisional,7.452,-1.974,2.945,590,413,169,127,17,278,128,0,0.684729,0.309927,2,118,145.009,158.464,3.04269,6.86917,132.908,224.864,236,170,0,7,0.581281,0.411622,0.978208,253.471,1362.68,img_94448b4974045a36f76fb520,55.5728,24.3076,119.894,0.297943,9.73922
indoor_door_leaf_Tile_1,Tile_1,provisional,7.45,-1.912,2.949,589,416,159,125,18,276,125,0,0.688279,0.300481,2,116,189.512,158.587,2.14548,6.83409,135.126,231.441,242,159,0,15,0.603491,0.382212,0.959135,228.029,1304.34,img_94448b4974045a36f76fb520,55.9758,25.6194,201.388,0.363307,3.75732
indoor_door_leaf_Tile_1,Tile_1,provisional,7.467,-1.872,2.949,589,412,157,124,19,278,126,0,0.688119,0.305825,2,115,144.509,158.685,3.34017,6.82199,134.925,228.314,245,159,0,8,0.606436,0.385922,0.968447,210.917,1345.54,img_94448b4974045a36f76fb520,55.6996,26.4873,121.609,0.303472,6.81224
indoor_door_leaf_Tile_1,Tile_1,provisional,6.539,-1.725,2.947,592,415,164,127,24,279,127,0,0.687192,0.306024,2,117,156.01,158.652,1.78789,6.46371,144.073,228.395,241,165,0,9,0.593596,0.39759,0.973494,175.016,865.325,img_40f2bb33f03616da71c7aa76,59.1196,28.1292,135.425,0.324005,5.36974
indoor_door_leaf_Tile_1,Tile_1,provisional,7.125,-1.665,2.95,593,421,154,95,21,312,97,0,0.762836,0.230404,2,88,143.009,147.441,4.15069,6.92966,140.87,260.694,253,156,0,12,0.618582,0.370546,0.964371,138.221,1202.63,img_3b6ed57064a70ad37a048c7b,58.1812,29.2581,114.244,0.306663,5.85303
indoor_door_leaf_Tile_1,Tile_1,provisional,6.972,-1.613,2.949,595,419,156,110,21,299,110,0,0.731051,0.26253,2,102,143.009,158.869,4.00404,6.81244,139.778,242.264,253,156,0,10,0.618582,0.372315,0.976134,171.957,1272.51,img_03155e815f3ed8c386df41d7,58.8232,30.8572,111.696,0.298363,5.70164
indoor_door_leaf_Tile_1,Tile_1,provisional,7.295,-2.586,2.951,579,423,211,83,29,337,84,0,0.800475,0.198582,2,74,200.012,160.377,1.44232,6.33214,136.569,218.583,208,213,0,2,0.494062,0.503546,0.983452,564.884,1461.38,img_a70b864456069a8a04299a32,84.0715,33.8984,148.482,0.385252,129.951
indoor_door_leaf_Tile_1,Tile_1,provisional,7.347,-2.586,2.952,580,423,207,109,50,312,109,0,0.741093,0.257683,2,108,200.512,160.337,1.56008,5.63379,147.534,304.82,214,207,0,2,0.508314,0.489362,0.990544,544.48,1498.94,img_dfbaef61d9e8160adafd7543,87.2502,24.7859,171.343,0.417204,54.7989
indoor_door_leaf_Tile_1,Tile_1,provisional,7.291,-2.576,2.95,582,423,212,84,28,334,84,1,0.799043,0.198582,2,75,201.012,160.37,1.4122,6.42686,135.474,221.755,205,214,0,4,0.48926,0.50591,0.983452,551.382,1461.38,img_a70b864456069a8a04299a32,81.3956,33.8984,154.25,0.389821,93.8867
indoor_door_leaf_Tile_1,Tile_1,provisional,7.132,-2.553,2.952,579,422,194,44,18,369,44,0,0.893462,0.104265,2,43,173.011,153.131,0.943553,5.75991,144.153,298.01,219,194,0,9,0.530266,0.459716,0.976303,276.467,857.73,img_1a265d9e130f6059a7c5e9a6,90.8943,33.6689,157.437,0.401,31.5094
indoor_door_leaf_Tile_1,Tile_1,provisional,6.902,-2.517,2.951,582,418,174,63,12,352,63,0,0.848193,0.150718,2,63,196.012,161.14,1.13889,6.26598,136.618,225.506,240,175,0,3,0.578313,0.41866,0.988038,185.844,1292.12,img_103dec49eddc71b8b42bba6d,60.3992,19.864,172.529,0.557665,18.5156
indoor_door_leaf_Tile_1,Tile_1,provisional,7.555,-2.36,2.951,582,415,222,159,16,247,162,0,0.603912,0.390361,2,149,213.513,159.28,1.54208,7.11684,125.227,197.548,184,225,0,6,0.449878,0.542169,0.975904,535.595,1649.91,img_dfbaef61d9e8160adafd7543,59.822,29.7073,161.604,0.346398,129.74
indoor_door_leaf_Tile_1,Tile_1,provisional,7.437,-2.339,2.952,586,412,215,157,19,248,158,0,0.610837,0.383495,2,148,214.513,159.617,1.56595,7.16226,124.399,199.603,189,217,0,6,0.465517,0.526699,0.978155,496.857,2117.12,img_5b91b0038b79183f5c7235e8,59.4421,28.4104,159.526,0.341437,115.875
indoor_door_leaf_Tile_1,Tile_1,provisional,6.863,-2.331,2.954,588,416,192,142,23,268,143,0,0.652068,0.34375,2,134,214.513,160.779,1.52712,6.94035,132.453,213.915,218,193,0,5,0.530414,0.463942,0.978365,281.182,1614.67,img_d92232056a803e065181c4fc,61.376,20.6765,115.092,0.314204,17.4055
indoor_door_leaf_Tile_1,Tile_1,provisional,7.136,-2.314,2.952,586,412,206,128,19,273,130,0,0.677419,0.315534,2,120,154.51,151.729,1.62723,7.16769,131.318,229.948,195,208,0,9,0.483871,0.504854,0.970874,317.53,1484.19,img_d92232056a803e065181c4fc,60.0769,26.918,125.105,0.308607,31.5579
indoor_door_leaf_Tile_1,Tile_1,provisional,6.496,-2.241,2.955,590,417,168,148,27,266,149,0,0.640964,0.357314,2,137,221.013,159.992,1.76555,6.76174,132.859,208.923,246,169,0,2,0.592771,0.405276,0.983213,320.013,1325.94,img_d92232056a803e065181c4fc,61.5834,17.8459,147.083,0.348643,21.2715
indoor_door_leaf_Tile_1,Tile_1,provisional,6.997,-1.87,2.951,592,417,164,126,18,285,126,0,0.693431,0.302158,2,115,143.009,158.509,4.05886,6.90581,135.738,230.686,247,164,0,6,0.600973,0.393285,0.985612,190.923,974.581,img_94448b4974045a36f76fb520,56.6743,25.197,107.82,0.305116,5.83541
indoor_door_leaf_Tile_1,Tile_1,provisional,7.025,-1.668,2.954,593,416,156,113,20,297,114,0,0.722628,0.274038,2,104,143.009,158.89,4.0601,6.87554,138.178,246.715,254,157,0,5,0.618005,0.377404,0.985577,162.926,1119.35,img_f7ab5b5375d058e24fa94d7a,56.1975,28.8528,112.111,0.308948,5.79464
indoor_door_leaf_Tile_1,Tile_1,provisional,7.448,-1.666,2.952,584,420,168,120,29,288,121,0,0.704156,0.288095,2,112,189.012,156.243,2.49398,6.71987,148.351,271.827,239,170,0,11,0.584352,0.404762,0.964286,173.163,1433.29,img_f7ab5b5375d058e24fa94d7a,59.9552,31.8064,249.197,0.709642,8.66054
indoor_door_leaf_Tile_1,Tile_1,provisional,6.973,-1.647,2.953,594,418,154,106,18,302,109,0,0.734793,0.260766,2,99,143.009,155.479,4.0097,6.82371,139.063,245.938,254,157,0,7,0.618005,0.375598,0.971292,164.169,1143.45,img_f7ab5b5375d058e24fa94d7a,58.2694,30.8528,111.412,0.305965,5.68737
indoor_door_leaf_Tile_1,Tile_1,provisional,7.441,-2.591,2.957,580,423,204,120,62,298,121,0,0.711217,0.286052,2,119,194.012,160.17,1.42457,3.97861,229.804,362.464,214,205,0,4,0.51074,0.484634,0.985816,459.475,1625.04,img_dfbaef61d9e8160adafd7543,100.672,23.5676,149.906,0.399772,125.041
indoor_door_leaf_Tile_1,Tile_1,provisional,7.038,-2.519,2.957,577,419,185,54,17,358,55,1,0.866828,0.131265,2,52,193.012,159.442,1.0157,6.06787,139.381,250.552,227,186,1,5,0.549637,0.443914,0.980907,241.217,1308.91,img_4d9c2a8e76e687e5179a2990,83.8973,32.4485,169.589,0.469712,22.1763
indoor_door_leaf_Tile_1,Tile_1,provisional,6.741,-2.495,2.958,584,418,167,82,13,330,84,1,0.797101,0.200957,2,75,202.012,161.305,1.23589,6.68736,129.307,205.662,245,169,1,3,0.591787,0.404306,0.978469,184.581,1885.24,img_08be8925fb80bbea018fd25a,56.637,17.8472,180.531,0.546962,18.0207
indoor_door_leaf_Tile_1,Tile_1,provisional,6.461,-2.469,2.958,591,419,164,77,29,339,77,0,0.814904,0.183771,2,77,174.011,160.255,1.46916,5.74248,144.687,247.299,252,164,0,3,0.605769,0.391408,0.988067,288.632,739.592,img_55c5e08398906fce5cdae7a1,63.9253,15.9512,153.488,0.516745,22.6649
indoor_door_leaf_Tile_1,Tile_1,provisional,6.986,-2.298,2.959,590,415,193,134,21,272,134,0,0.669951,0.322892,2,125,212.013,158.927,1.46411,7.03584,131.053,228.832,213,193,0,9,0.524631,0.46506,0.973494,265.032,1412.76,img_d92232056a803e065181c4fc,60.3573,26.7769,116.554,0.307776,24.5161
indoor_door_leaf_Tile_1,Tile_1,provisional,7.439,-1.994,2.957,590,414,173,127,17,279,128,0,0.685504,0.309179,2,118,145.009,158.225,3.03983,6.88775,132.903,224.335,232,175,0,7,0.570025,0.422705,0.971014,253.903,1325.17,img_94448b4974045a36f76fb520,55.46,23.8481,119.441,0.300194,10.6221
indoor_door_leaf_Tile_1,Tile_1,provisional,7.427,-2.588,2.961,580,423,205,118,59,299,120,0,0.713604,0.283688,2,117,194.012,160.131,1.42687,5.04634,173.966,343.644,212,207,0,4,0.505967,0.489362,0.985816,470.551,1603.05,img_dfbaef61d9e8160adafd7543,100.885,23.498,148.742,0.402938,124.625
indoor_door_leaf_Tile_1,Tile_1,provisional,6.729,-2.496,2.962,584,418,169,84,15,327,86,0,0.791768,0.205742,2,77,202.012,161.271,1.24722,6.65249,130.103,208.016,241,172,0,5,0.583535,0.411483,0.978469,176.55,1842.45,img_08be8925fb80bbea018fd25a,57.5234,18.0312,180.858,0.554735,18.2722
indoor_door_leaf_Tile_1,Tile_1,provisional,6.761,-2.497,2.962,585,418,172,88,16,327,89,0,0.786058,0.212919,2,80,202.012,161.234,1.2223,6.69537,129.369,208.253,242,174,0,2,0.581731,0.416268,0.983254,202.411,1917.97,img_08be8925fb80bbea018fd25a,56.9613,17.5027,179.276,0.557999,17.3793
indoor_door_leaf_Tile_1,Tile_1,provisional,6.486,-2.475,2.961,590,419,163,76,26,341,76,0,0.817746,0.181384,2,75,174.011,160.217,1.44824,5.80544,143.971,231.105,254,163,0,2,0.609113,0.389021,0.988067,266.133,853.242,img_55c5e08398906fce5cdae7a1,62.1511,16.1182,155.85,0.531547,19.193
indoor_door_leaf_Tile_1,Tile_1,provisional,7.412,-2.329,2.962,585,411,214,154,18,250,156,0,0.615764,0.379562,2,145,214.513,159.5,1.5792,7.17749,125.184,198.821,189,217,0,5,0.465517,0.527981,0.978102,469.112,1603.14,img_dfbaef61d9e8160adafd7543,58.7067,27.5757,150.26,0.328686,107.718
indoor_door_leaf_Tile_1,Tile_1,provisional,7.438,-2.324,2.963,587,411,215,155,17,250,158,0,0.612745,0.384428,2,146,214.513,159.427,1.57089,7.16441,124.455,200.097,190,218,0,3,0.465686,0.530414,0.975669,478.003,2071.18,img_5b91b0038b79183f5c7235e8,58.5706,27.5312,150.139,0.318887,104.228
indoor_door_leaf_Tile_1,Tile_1,provisional,6.99,-1.985,2.962,590,417,170,130,19,284,130,0,0.68599,0.311751,2,119,144.509,157.949,2.9451,6.93827,134.547,233.92,244,170,0,3,0.589372,0.407674,0.983213,195.774,1213.7,img_789243cb60bd90423c2cc36f,55.9124,22.7363,121.873,0.319657,7.6761
indoor_door_leaf_Tile_1,Tile_1,provisional,7.464,-1.902,2.96,588,414,157,124,17,277,124,0,0.690773,0.299517,2,115,144.509,158.457,3.3452,6.82668,135.147,230.416,244,157,0,13,0.608479,0.379227,0.963768,212.719,1291.91,img_94448b4974045a36f76fb520,55.8597,25.9487,121.484,0.305587,6.55913
indoor_door_leaf_Tile_1,Tile_1,provisional,6.965,-1.796,2.96,592,418,161,121,18,289,121,0,0.704878,0.289474,2,112,143.009,158.564,4.02251,6.86006,137.011,229.017,249,161,0,8,0.607317,0.385167,0.978469,193.31,929.295,img_94448b4974045a36f76fb520,56.6018,26.6577,108.917,0.306977,5.87949
indoor_door_leaf_Tile_1,Tile_1,provisional,7.441,-1.742,2.961,585,414,158,107,20,299,109,0,0.732843,0.263285,2,99,172.011,155.607,3.37071,6.76409,144.874,264.942,247,161,0,6,0.605392,0.388889,0.975845,171.281,1299.1,img_3b6ed57064a70ad37a048c7b,58.877,28.5972,250.15,0.482262,6.53144
indoor_door_leaf_Tile_1,Tile_1,provisional,6.955,-2.513,2.966,582,419,175,55,9,360,56,0,0.865385,0.133652,2,55,195.012,160.714,1.07907,6.57555,133.255,227.776,239,177,0,3,0.574519,0.422434,0.983294,158.533,1420.2,img_654224d56a5a5fc52b21d876,61.374,20.251,170.225,0.561508,21.3585
indoor_door_leaf_Tile_1,Tile_1,provisional,7.419,-2.295,2.967,587,410,211,150,16,253,152,0,0.624691,0.370732,2,141,214.513,159.33,1.57138,7.16762,124.98,202.131,192,213,0,5,0.474074,0.519512,0.97561,427.098,1956.87,img_5b91b0038b79183f5c7235e8,58.2542,26.624,131.254,0.29499,85.0993
indoor_door_leaf_Tile_1,Tile_1,provisional,6.972,-2.037,2.968,591,419,176,132,20,283,132,0,0.681928,0.315036,2,122,154.51,157.636,1.68052,6.94105,134.152,231.871,239,176,0,4,0.575904,0.420048,0.980907,196.806,1078.06,img_789243cb60bd90423c2cc36f,57.0845,21.5747,116.69,0.328883,9.74157
indoor_door_leaf_Tile_1,Tile_1,provisional,7.45,-2.012,2.97,591,412,179,126,17,281,127,0,0.688725,0.308252,2,117,145.009,157.05,3.05794,6.86885,133.059,228.271,228,180,0,4,0.558824,0.436893,0.98301,249.078,1295.74,img_94448b4974045a36f76fb520,55.6028,23.4006,119.891,0.301867,11.3142
indoor_door_leaf_Tile_1,Tile_1,provisional,7.162,-2.558,2.975,579,422,205,60,24,355,61,0,0.853365,0.14455,2,57,195.012,160.121,0.942207,5.89546,143.377,253.773,210,206,0,6,0.504808,0.488152,0.981043,423.9,1418.79,img_654224d56a5a5fc52b21d876,85.5555,34.2344,171.471,0.404006,35.2135
indoor_door_leaf_Tile_1,Tile_1,provisional,7.484,-2.35,2.974,584,410,222,160,17,246,160,0,0.605911,0.390244,2,150,214.013,159.252,1.5766,7.17136,124.697,199.847,184,222,0,4,0.453202,0.541463,0.982927,482.685,1647.59,img_dfbaef61d9e8160adafd7543,59.9301,28.1355,160.879,0.348338,114.495
indoor_door_leaf_Tile_1,Tile_1,provisional,7.124,-2.315,2.974,586,411,207,127,19,277,127,0,0.685644,0.309002,2,119,154.51,149.136,1.65185,7.16589,131.782,233.027,196,208,0,7,0.485149,0.506083,0.975669,288.168,1453.69,img_d92232056a803e065181c4fc,60.1296,26.4888,125.267,0.311612,27.2139
indoor_door_leaf_Tile_1,Tile_1,provisional,6.961,-2.138,2.972,593,421,182,130,21,280,132,0,0.679612,0.313539,2,122,155.51,155.944,1.49795,6.96541,133.145,229.643,228,184,0,9,0.553398,0.437055,0.971496,202.864,1278.13,img_5b91b0038b79183f5c7235e8,57.7511,22.1316,104.311,0.315528,17.3674
indoor_door_leaf_Tile_1,Tile_1,provisional,6.973,-2.039,2.971,590,419,177,132,20,283,132,0,0.681928,0.315036,2,122,154.51,157.588,1.68266,6.9437,134.099,236.064,238,177,0,4,0.573494,0.422434,0.980907,196.806,1078.06,img_789243cb60bd90423c2cc36f,57.1006,21.5103,115.849,0.328852,9.74157
indoor_door_leaf_Tile_1,Tile_1,provisional,6.495,-1.998,2.973,588,417,160,129,24,280,130,0,0.682927,0.311751,2,120,156.01,157.253,1.73698,6.52082,140.689,224.323,249,161,0,7,0.607317,0.386091,0.973621,237.447,1036.99,img_426186dbb8206cf129f21911,59.0281,22.0623,130.563,0.338177,8.75621
indoor_door_leaf_Tile_1,Tile_1,provisional,6.522,-1.996,2.972,587,416,164,129,24,280,130,0,0.682927,0.3125,2,120,156.01,157.308,1.7175,6.54273,140.683,226.176,243,167,0,6,0.592683,0.401442,0.975962,230.9,968.178,img_426186dbb8206cf129f21911,59.0935,22.0317,120.459,0.331296,8.79828
indoor_door_leaf_Tile_1,Tile_1,provisional,7.362,-2.586,2.978,579,424,203,111,54,310,111,0,0.736342,0.261792,2,110,194.012,159.977,1.57158,5.11371,170.831,325.734,218,203,0,3,0.517815,0.478774,0.990566,526.724,1522.96,img_a70b864456069a8a04299a32,99.4583,21.7227,143.039,0.397661,53.6631
indoor_door_leaf_Tile_1,Tile_1,provisional,6.737,-2.494,2.975,584,418,167,79,13,334,80,0,0.806763,0.191388,2,72,201.512,161.096,1.24911,6.64496,130.599,207.912,244,170,0,4,0.589372,0.406699,0.971292,187.932,1835.53,img_08be8925fb80bbea018fd25a,57.1699,17.686,180.218,0.553337,18.2182
indoor_door_leaf_Tile_1,Tile_1,provisional,6.574,-2.483,2.979,586,418,161,73,14,341,73,0,0.823671,0.174641,2,66,201.512,160.054,1.38303,6.58377,131.073,212.828,253,161,0,4,0.611111,0.385167,0.988038,190.443,1701.23,img_08be8925fb80bbea018fd25a,61.6279,17.7524,157.902,0.493319,26.6308
indoor_door_leaf_Tile_1,Tile_1,provisional,7.543,-2.35,2.978,582,414,222,151,14,252,152,0,0.623762,0.36715,2,141,213.513,158.901,2.31638,7.10871,126.146,201.828,182,222,0,10,0.450495,0.536232,0.975845,454.714,1639.56,img_dfbaef61d9e8160adafd7543,58.4194,28.6194,156.887,0.342493,111.961
indoor_door_leaf_Tile_1,Tile_1,provisional,7.436,-2.169,2.976,590,409,192,135,15,266,137,0,0.66005,0.334963,2,125,214.013,158.828,3.07217,6.9726,128.242,214.765,209,194,0,6,0.51861,0.474328,0.98044,321.581,1630.45,img_dfbaef61d9e8160adafd7543,57.9197,22.7004,117.75,0.294071,47.9338
indoor_door_leaf_Tile_1,Tile_1,provisional,7.421,-2.153,2.976,590,407,189,132,15,269,134,0,0.667494,0.329238,2,122,214.013,158.813,3.05677,6.97943,130.116,215.497,212,191,0,4,0.526055,0.469287,0.982801,301.591,1517.66,img_a70b864456069a8a04299a32,57.798,22.4985,117.434,0.299215,43.2627
indoor_door_leaf_Tile_1,Tile_1,provisional,7.427,-2.046,2.976,592,410,187,126,17,281,126,0,0.690418,0.307317,2,116,145.009,157.768,3.04572,6.91173,132.769,235.617,219,188,0,3,0.538084,0.458537,0.982927,253.343,1350.91,img_94448b4974045a36f76fb520,55.8115,22.4614,118.807,0.308552,16.894
indoor_door_leaf_Tile_1,Tile_1,provisional,7.458,-1.903,2.976,588,414,157,101,15,298,102,0,0.745,0.246377,2,93,144.509,156.439,3.34732,6.81478,144.223,247.987,242,158,0,14,0.605,0.381643,0.961353,189.926,1226.47,img_94448b4974045a36f76fb520,56.3706,25.6714,121.705,0.317211,6.32861
indoor_door_leaf_Tile_1,Tile_1,provisional,6.54,-1.847,2.978,590,413,165,108,25,301,109,0,0.734146,0.263923,2,98,156.01,157.018,1.75757,6.51339,143.428,236.968,242,168,0,3,0.590244,0.40678,0.975787,170.551,648.304,img_94448b4974045a36f76fb520,59.1556,24.8008,120.071,0.345167,6.15307
indoor_door_leaf_Tile_1,Tile_1,provisional,7.496,-1.702,2.977,584,416,160,73,17,335,73,0,0.821078,0.175481,2,69,144.009,131.843,3.72125,5.97508,150.534,277.74,248,160,0,8,0.607843,0.384615,0.975962,158.243,1326.95,img_3b6ed57064a70ad37a048c7b,61.1528,29.1045,125.812,0.281647,7.49509
indoor_door_leaf_Tile_1,Tile_1,provisional,7.388,-2.335,2.985,585,409,216,144,20,259,145,0,0.641089,0.354523,2,136,214.513,159.24,1.60913,7.0859,127.367,215.093,187,217,0,5,0.462871,0.530562,0.98044,398.967,1559.93,img_dfbaef61d9e8160adafd7543,60.3092,25.9099,160.524,0.332802,76.2921
indoor_door_leaf_Tile_1,Tile_1,provisional,7.034,-2.299,2.984,590,413,195,126,20,279,126,0,0.688889,0.305085,2,118,212.013,158.557,1.57267,7.08685,131.873,230.181,210,195,0,8,0.518519,0.472155,0.975787,236.497,1375.8,img_d92232056a803e065181c4fc,60.2583,25.9363,109.687,0.301528,27.0481
indoor_door_leaf_Tile_1,Tile_1,provisional,7.005,-1.955,2.982,590,417,168,112,17,298,113,0,0.725061,0.270983,2,102,144.509,150.499,2.96429,6.94982,136.312,245.704,242,169,0,6,0.588808,0.405276,0.978417,166.562,930.682,img_94448b4974045a36f76fb520,55.4321,23.3662,103.315,0.314257,6.79468
indoor_door_leaf_Tile_1,Tile_1,provisional,6.62,-1.73,2.98,592,409,160,79,22,320,82,0,0.79602,0.200489,2,76,143.509,132.172,3.32789,6.54853,143.474,240.807,238,164,0,7,0.59204,0.400978,0.973105,135.221,652.345,img_f7ab5b5375d058e24fa94d7a,62.9626,28.2651,109.461,0.304888,5.23466
indoor_door_leaf_Tile_1,Tile_1,provisional,6.851,-2.506,2.986,581,416,180,83,12,331,83,0,0.799517,0.199519,2,74,201.512,160.803,1.16749,6.90029,126.545,195.572,234,180,0,2,0.565217,0.432692,0.990385,265.662,2023.28,img_08be8925fb80bbea018fd25a,56.1809,18.0146,171.904,0.563486,15.9668
indoor_door_leaf_Tile_1,Tile_1,provisional,7.563,-2.35,2.988,581,415,222,145,16,262,148,0,0.639024,0.356627,2,135,213.513,158.737,1.57106,7.27234,125.664,204.261,185,225,0,5,0.45122,0.542169,0.973494,444.574,1628.99,img_dfbaef61d9e8160adafd7543,59.9502,26.9104,153.66,0.352137,110.592
indoor_door_leaf_Tile_1,Tile_1,provisional,7.229,-2.324,2.988,585,408,225,127,19,274,129,0,0.679901,0.316176,2,120,216.013,159.122,1.62303,7.19273,131.254,231.859,176,227,0,5,0.436725,0.556373,0.980392,340.298,1484.19,img_d92232056a803e065181c4fc,60.1536,26.2891,123.666,0.298247,57.3704
indoor_door_leaf_Tile_1,Tile_1,provisional,7.086,-2.303,2.988,587,411,203,126,19,277,127,0,0.685644,0.309002,2,118,215.013,159.588,1.65322,7.13439,131.921,232.511,200,204,0,7,0.49505,0.49635,0.973236,240.11,1345.57,img_d92232056a803e065181c4fc,59.545,25.7302,148.139,0.321516,26.592
indoor_door_leaf_Tile_1,Tile_1,provisional,7.42,-2.188,2.986,590,407,192,127,15,273,129,0,0.679104,0.316953,2,119,214.513,158.777,3.06707,6.98547,129.565,214.971,207,195,0,5,0.514925,0.479115,0.977887,305.515,1522.93,img_738d35da53c08f4a598d2f51,58.2761,22.5869,117.079,0.292824,43.5339
